class,relations,value,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#21MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasBoyWeight" , "25.5" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#21MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasGirlHeight" , "32.9" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#21MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasGirlWeight" , "24.9" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#21MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needCalcium" , "700.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#21MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needMealTime" , "3.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#21MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needNapDuration" , "1.5" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#21MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needSleepDuration" , "11.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#21MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needSnackTime" , "2.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingMusicalInstrument" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingPretend" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ReadingBook" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#RidingTricycle" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ConditionalTantrum" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SeekingApproval" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SexualCuriosity" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#check" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#CoughIntoCrook" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#check" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ExploreNewFood" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#check" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#NotRespondingRightAway" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#KickingBall" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PickyEating" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PottyTrainingReady" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#RidingTricycle" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Speaking50or100Words" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#StandingOneFoot" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TeethingLowerSecondMolar" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TeethingUpperSecondMolar" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#WalkingBackwards" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Chicken" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#FiberGummy" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Fruit" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Grain" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#IronSupplement" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Protein" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Rice" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#VitaminSupplement" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Water" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#WholeMilk" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#IndividualPersonality" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ShowingOff" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Constipation" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Coughing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Diarrhea" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Fever" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SleepRegression" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Vomiting" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#WakingUpTooEarly" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasAge" , "19" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasBoyHeight" , "33.9" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasBoyWeight" , "25.9" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasGirlHeight" , "33.4" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasGirlWeight" , "25.4" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needCalcium" , "700.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needMealTime" , "3.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needNapDuration" , "1.5" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needSleepDuration" , "11.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#22MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needSnackTime" , "2.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingPullingToy" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#RidingTricycle" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#WalkingGame" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#ConditionalTantrum" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SeekingApproval" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#check" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#BetterChildproofing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#check" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#KeepQuote" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#check" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlanBirthdayParty" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#KickingBall" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PickyEating" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PottyTrainingReady" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#RidingTricycle" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Speaking50or100Words" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#StandingOneFoot" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TeethingLowerSecondMolar" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TeethingUpperSecondMolar" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#WalkingBackwards" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Chicken" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#FiberGummy" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Fruit" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Grain" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#IronSupplement" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Protein" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Rice" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#VitaminSupplement" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Water" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#eat" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#WholeMilk" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Communicative" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#isA" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Resistent" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Constipation" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Coughing" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Diarrhea" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Fever" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SleepRegression" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Vomiting" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#suffer" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#WakingUpTooEarly" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasAge" , "19" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasBoyHeight" , "34.2" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasBoyWeight" , "26.3" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasGirlHeight" , "33.7" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#hasGirlWeight" , "25.9" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needCalcium" , "700.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needMealTime" , "3.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needNapDuration" , "1.5" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needSleepDuration" , "11.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#23MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#needSnackTime" , "2.0" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#DrawingCrayon" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingBlock" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingPullingToy" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PlayingPuppet" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#RidingTricycle" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#act" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#WalkingGame" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#behave" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TerribleTantrum" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#check" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TwoYearMedicalCheckup" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PickyEating" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PottyTrainingReady" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#PullingPants" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#RidingTricycle" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#Speaking50or100Words" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SpeakingTwoPhrases" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#StandingOneFoot" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#SteppingOneFoot" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TeethingLowerSecondMolar" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TeethingUpperSecondMolar" ,
 "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#24MonthOld" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#do" , "http://www.semanticweb.org/theorist/ontologies/2020/10/root-ontology#TellingChange" ,
